01_d11_WT_rep1	02_d13_WT_rep1	03_d11_KO_Lhx8_rep1	04_d13_KO_Hes6_rep1	05_d13_KO_Tbpl2_rep1	06_d13_KO_Thap7_rep1	07_d13_KO_Ybx3_rep1	08_d13_KO_Ell3_rep1	09_d13_KO_Foxr1_rep1	10_d13_KO_Mef2b_rep1	11_d13_KO_Ccnk_rep1	12_d13_KO_Sfr1_rep1	13_d11_KO_Sub1_rep1	14_d13_KO_Tcf25_rep1	15_d13_KO_Kdm1b_rep1	16_d13_KO_Nobox_rep1	17_d11_KO_Stat3_rep1	18_d13_KO_Noto_rep1	21_d13_KO_Dynll1_rep1	25_d11_WT_rep2	26_d13_WT_rep2	27_d11_KO_Lhx8_rep2	28_d13_KO_Hes6_rep2	29_d13_KO_Tbpl2_rep2	30_d13_KO_Thap7_rep2	31_d13_KO_Ybx3_rep2	32_d13_KO_Ell3_rep2	33_d13_KO_Foxr1_rep2	34_d13_KO_Mef2b_rep2	35_d13_KO_Ccnk_rep2	36_d13_KO_Sfr1_rep2	37_d11_KO_Sub1_rep2	38_d13_KO_Tcf25_rep2	39_d13_KO_Kdm1b_rep2	40_d13_KO_Nobox_rep2	41_d11_KO_Stat3_rep2	42_d13_KO_Noto_rep2	45_d13_KO_Dynll1_rep2
(GA)n	93.0056108635376	89.9110111692546	76.1527515666423	81.6435570714255	175.238154101414	70.1816009425769	162.398302882461	181.621179875015	166.794471670514	119.860501448767	128.214050022378	152.643036638353	161.540871559882	322.986795990747	163.156170804928	166.631497893675	192.003195097228	191.860168075672	138.275283564352	183.393180251383	158.484962687618	163.072191978793	568.895155778993	145.17861785412	128.910225150431	154.993233425449	151.993497807144	164.96575645212	165.537390687014	125.510535653989	156.946910303148	363.17298922453	129.571731226496	142.957961461532	182.262045012188	182.496880091379	161.129343511373	204.50409605492
MER90a	3.54204942730424	1.69978362052718	1.22942366950039	1.94832723265829	5.50204631062893	2.48203884136811	5.4450638906602	4.30793497953257	4.50951275408463	2.91844917601828	3.22064264941993	2.04903944916732	5.52026049253181	5.64434061176589	6.86889818890243	8.10246349280058	5.018034151983	7.78915839341891	3.8413775479215	4.56257708667823	3.20780658593781	9.74163616329143	11.0989554886825	8.45624861070762	3.12635247310633	4.16591514504249	6.05473041107867	4.51486581931033	4.02580331177491	1.95012030334545	5.7859414788034	3.88937756441011	4.99293859949631	5.47111682793609	6.17786280031869	8.35678936945754	4.6894738896704	7.00787983901558
MLT1A	18.3551874045145	19.0780586883605	11.8310093713375	21.6320696018165	32.928650421901	17.8651009661641	35.2863476547407	36.2801989116618	38.6748930864612	33.9464662809361	24.7567183859224	32.6606042602813	36.5369050050653	64.3797331966654	35.3293823593694	35.5881983617958	40.4106548625222	45.1828505558745	35.6827677921739	28.309377408535	36.6961816094028	41.134877003169	113.931019648853	39.3662080584546	30.9698825438529	33.5984849734167	39.8273438883365	47.3053575000518	31.4144573416846	25.5168803814017	44.7453650822168	68.7068955918511	29.4029786734785	32.8413569275945	42.0135183658412	50.911208953431	46.7738366292647	33.2886947788109
RLTR25A	8.65236561364283	25.7173308878765	9.77193691335794	16.4141945051139	15.1069914080506	15.7853127191242	30.4876063827242	47.6293130268208	36.8048534091667	40.3577468760918	23.0412298589612	39.4971863509188	18.5459080772066	74.6463104868385	35.0022151597971	16.9433695849102	21.2894937548121	38.781861723272	15.8676601219055	20.6327389329374	47.4130011690021	15.6148019155791	104.018417620757	22.9779247754903	26.8792961933452	31.3064377364341	44.63163974857	44.609082229508	35.030162468502	22.7101997539492	39.6498724409245	32.7863807338808	30.8019493406214	27.2192094720548	13.8953707600215	25.8365196117329	43.6210958445592	19.2679274081905
MLT1E3	28.4896698085255	5.56312238406518	11.0846516371107	7.99262922866897	8.38146649396494	10.6016574562375	33.6865451079337	14.3654498911216	13.5836509258356	23.4429282995867	12.2700643237325	18.4441334617497	39.1011959324099	11.8541613341436	18.8686538842062	15.1484463753397	17.2843261638196	14.190580009756	19.5900396207195	21.5506002635048	14.0526731137141	39.8456074782173	21.6194836666759	23.3848834143001	15.2384371458863	21.3764762324061	10.3755971965425	26.8074226388793	12.9199617985065	14.0526731137141	26.8771747591515	17.8595734637758	19.9020284377022	12.2687417178494	15.4814908189179	22.7453899545375	27.404349053915	12.3740479196964
B3	2239.68103954641	1146.95985616767	1229.18308329072	1163.1443543385	1120.02886699964	894.147780236809	2622.92855324494	1672.21788519381	1922.52990866346	2883.1330142027	1867.17943769026	1850.03648577583	3640.77913344414	1679.91446677499	1832.47698020297	2657.95776943811	2770.96602006041	2240.92955940139	4586.70625433647	2564.44286776789	2077.10637282909	3615.22046204406	3020.0944021386	2360.8757398572	1774.94894303255	1923.77831511581	1857.76769900131	4013.47944105453	2158.2173222575	1686.47398736822	2489.80886886589	2540.80718038788	1723.70152335231	1763.14688095422	2258.89211976387	3530.2677649709	4284.29218638627	3656.67417381421
MTE2a	192.666145503845	105.766290231195	89.3015406187464	193.797617481314	102.269204474407	109.474783559173	246.030657979841	227.341797721623	230.127907164801	437.496485205342	147.993784112901	230.156386087446	234.364380664407	264.963602835029	266.986937726413	212.847332240749	174.400965657394	223.062341021404	345.445547798003	127.448009311977	279.444796791271	226.73808553204	597.360326277437	202.124156078213	214.395887441906	182.865267399885	259.115534042086	553.862764569337	220.126245883931	179.169304774025	281.275708705518	178.22233557681	228.458390621483	259.872845288148	166.222269188423	204.202921125339	485.228819046363	177.355474303162
RMER10B	32.1110806232396	18.1246557253392	14.9543859963586	13.5628941938031	17.7227004740949	14.7419099404	34.4131631243574	14.4845892096311	31.6160373663186	39.2732271137996	21.8188530706313	35.8227887543434	30.6526142774433	38.7881166959727	34.4476778810363	36.0533052143397	22.3981208753807	47.5864166521994	50.656771204756	21.0396083181087	30.8987836092009	33.8243905810552	54.9971345672979	28.1617873480738	28.8366800184173	11.9833479509923	37.6676598313935	61.2814123563154	35.4989276149159	28.6842839407506	32.2148324568343	48.5009133970781	34.0236297101618	31.5205488929339	19.6707787120063	45.4314486524409	72.0483478090116	45.4848048139086
MLT1F	20.4748659674641	11.1656881038526	11.8929178579708	11.8981790823292	13.0837061624663	13.8904120899029	25.2322711684768	19.9272297674011	21.971517198992	32.8231098756769	13.7423853585878	23.0915790897149	26.1081805252146	21.93046084745	26.079957393287	22.0992175422358	17.5459884744412	26.1683238549792	29.6568934889557	14.858954168973	27.9513754733019	27.0329094694371	51.8263904725672	27.1429991348612	18.5185848265318	14.8388931098131	21.0766098973477	43.4299347711931	22.1882263602199	16.9941948072019	26.5088964010443	27.3537587386277	28.5603881236268	22.9664020280704	16.4932291659747	23.6070374399282	41.5302049391604	19.3824893495082
Lx4A	114.40155103434	82.111078857218	50.4379011254503	97.8256423386255	74.0159414034235	97.7208351658485	151.253230154296	198.823431499719	160.917728273349	243.348843021943	118.43102447009	174.192481751037	108.540145093341	158.729393547554	234.152773232874	122.324578031721	124.38747629657	200.301136517762	146.954077412059	117.305463041422	197.855675384283	143.194864940624	347.43889947476	154.455204847001	147.747537806417	151.055583459561	163.662309497418	318.36932047864	178.2779492139	125.061939389854	197.576546890989	123.955713063838	182.987054085069	175.177573352799	119.556099666223	137.388939721375	357.469768828889	112.830670044522
Lx5b	42.7950890455095	88.6405728109969	55.3743208096578	77.4933033967278	58.5831072907848	128.1763811195	98.1605145898604	133.439822713414	195.231722776752	102.927541804392	118.225703546274	143.535279021784	99.5279576121932	124.940687132739	265.68652072865	94.8070436200267	106.545913823375	194.056336125477	71.621067267744	137.936366325921	149.774639113013	111.804407817953	262.453476718114	212.831399979118	105.933288388157	124.505472350169	203.772865776016	136.479518267772	176.553956121386	106.789047715266	129.689679096739	106.125885531209	246.856205636158	114.381955560219	99.7012928671266	144.768455882019	119.794916742402	117.728152835331
RMER15	80.2634103410296	96.3525633213167	95.4024182744173	108.336791174283	107.791548426902	223.550097041698	236.478877661888	212.79553761213	278.724401641759	166.968506905256	150.552445574327	237.520124038223	181.486632860519	204.236618072026	517.771229498224	254.51827584315	192.434390107413	317.218043412112	185.005228330206	135.073920975269	255.498695263189	202.318707433044	452.200819756908	399.447406007941	226.882731636893	197.9825334751	277.02971301036	214.740051936482	197.113250153045	200.896034591235	205.969947394135	189.951692221119	382.894332255414	234.885171431588	206.41247946581	264.233084569182	217.31672642576	226.2669760969
B1_Mm	440.19084939823	322.751940115129	406.669557724418	303.416656940942	362.036385355225	816.600215711819	679.368762678126	634.925325631111	645.543452675026	493.317331222154	469.631749846585	680.131764981908	711.858162189782	552.538018521885	1535.93906359702	622.596243126055	795.166586469641	903.139194561977	706.579300404782	644.599582894224	826.580842577102	792.320956974994	1076.76004192917	1754.1183511539	581.331832438143	657.520341041289	767.532131536031	640.774577707715	571.433707524264	644.641408024765	592.293409048157	729.499555352908	1339.97896782811	540.413143922362	686.047222072278	1038.2976519919	789.075101682545	883.854735648952
(TTTC)n	51.6859538737393	36.8672468560258	44.6416856127929	22.7090096193923	41.5938344062958	76.7914911802435	78.9057464220977	75.2929887273109	60.4531095479461	59.7273927009531	43.8016816503256	82.0071044991185	48.5269066789006	68.19145314304	144.713304256283	79.2232165064588	80.1909409351775	88.738726583888	83.2840782065561	63.3078975105504	94.2932597913501	45.8560897417101	146.4787837644	130.815894178574	67.5056843018605	65.6794548725089	69.2820092587464	91.6408675760136	55.7249184549131	65.7846081909292	38.0697398348743	94.4643506743411	111.843320693647	73.3644504041596	66.0963018689231	68.3825503069759	111.444881628917	85.1339063055589
L1Md_Gf	6.67743552851258	7.47672691573853	27.0785349125117	3.58439478835014	20.5520090653492	6.96567605078674	33.5829542200489	8.24052430260413	10.69603145484	8.50779856678507	13.8904120899029	10.9097403056607	54.242170083844	11.2634884517304	15.4089197487101	11.9959572192673	28.4041515338846	15.3196761759524	21.8626696238102	15.8747566741747	13.0077672875185	46.9480520180406	18.7621944620606	76.200274373758	7.0716024657733	33.6563538366432	9.67882961619526	10.711013335076	10.8430257640568	14.126715011176	9.6753593587633	59.5267649955836	19.0500685934395	8.90392051358501	11.1382910903331	32.6429317310534	17.04949274539	39.8640653090324
RLTR13D2	3.14154745803042	2.30530156488062	4.89726488291509	2.23826487959595	3.99696294767384	2.85302314517365	3.15706254382483	4.00051781865935	3.57150091823847	1.89576139708732	2.99389813620859	4.2014786153971	4.69489706451834	3.27750961709255	10.008966443724	8.31817348503412	6.53679382133881	2.51121158313642	4.60399196435492	4.58066414839915	5.78037822245716	8.68010038672577	6.58166565383626	12.3007391341093	3.07470439050766	1.90874379583093	4.63179025334051	3.52069973744788	2.99389813620859	4.1479565948188	3.27550957989652	11.0849105748821	5.28510844925611	3.70611689927263	5.41246528406853	8.59392408451131	3.92693432253802	7.48474534052148
A-rich	285.343373597394	410.196979205037	223.096805140408	241.954322210047	343.369620392426	224.106314385362	611.03054616907	473.171471533879	411.304006544006	334.013305850814	629.70310182501	378.292322116432	478.699463869321	561.325485093825	441.241128602846	585.157909200057	550.413549586354	485.449187157345	448.665099941856	966.640930093839	429.400259532657	565.105231958601	1137.46084199371	484.84564276148	571.41785495172	438.345043332356	459.265150005201	473.809304847126	766.616315019124	338.882539246139	469.704541639206	604.266277420399	363.014107992506	556.567879886666	444.524409576554	531.636111707684	455.167911555288	1117.22918479605
L1VL4	50.2154419932074	107.23270673354	67.7833777525256	48.0479988735653	72.7678547033454	39.1912189819281	108.825549163276	106.479537964638	97.4330882767788	76.6032785446785	128.6346606762	119.25669812688	134.232750216283	117.106442977912	102.036309775434	75.789668991501	137.971035303853	102.684871782457	90.1608660121378	151.374236740277	153.131432681544	145.302104216864	204.884396987937	112.214174008085	66.6478219386597	116.541738311515	86.7544618152324	118.905278925978	177.513602362954	88.535467389617	90.6017198490323	159.266145869252	88.4314684720429	77.1672075885045	105.522614012342	120.465910223112	115.501335291445	212.570448795073
RMER17C-int	6.95810506136861	48.1515638747563	10.890248422124	14.2634405154942	13.13773531206	14.0449319764398	27.074114181843	53.4725591909943	37.6479678730417	31.7278844690206	62.7048350458581	38.1529111387338	24.2936860197737	52.0062058816423	51.1782200383726	57.2173587162836	28.3480411313959	34.2985969381297	24.7966446781592	60.968024906097	45.9316600116795	23.6465734065944	67.803531512973	27.7118430094143	25.4847431063907	22.5962646699533	39.1798507037379	39.1426991290118	83.4267767133527	27.3120515983427	46.4303299956164	15.7011958607546	39.5758849274006	38.227114659586	58.5606691376551	22.536852492276	42.6620495654569	77.3179962217792
Lx10	24.855932271186	47.526296579743	25.2821630818426	21.2070909425713	20.2141564424221	26.3633053315717	52.4073651180719	58.0312092201035	27.2310277141064	41.7119148446388	52.6014599869611	53.0752259218133	60.0259674836416	51.1744803612606	76.7247869278875	38.6133275596265	65.3074759465707	31.5128135975388	45.0476872278264	80.4911430098043	61.2140044481599	62.1362554029884	79.8388169558427	63.7008095332235	33.3002534186701	52.5143676447082	26.5668563064453	63.7043964860088	78.0247084567638	40.2032570468113	51.3763923080474	46.9375552989731	52.1589796871048	47.8176672686072	39.6914385775734	30.2409960084005	61.047586623293	90.7837641253774
MLT1J	19.5336662738229	28.5487177536032	15.7464832233818	20.9484390696237	16.9533639774121	21.6931915647109	52.0890453371357	33.3446421649938	31.6078449518148	32.4018160940191	52.2953406540126	39.5952478144311	40.5989200989104	32.7045803273349	36.53946954181	51.1677424944381	34.3237214231941	32.7859327493845	25.8288762578038	60.791354625048	46.2087707682514	37.2181921798934	77.0915696500138	37.0479037191079	36.958417882063	29.9318516078384	27.6725303939759	40.1165342116427	65.7517602975779	31.7792661417343	39.4217023413956	34.6156868120614	45.6234935095327	33.3086412359915	34.3237214231941	31.8835676278418	34.8088081467176	58.7860842467912
RLTR9A3	3.06433825988328	15.7150127340713	2.6903663416942	8.41939044188439	2.81813744329754	8.93716087198308	14.7599178115084	17.0467635541908	16.595915204809	13.6962597006957	18.053556295689	17.4050230676952	3.58216301409367	15.9601447283781	20.7179638395971	12.5144942093519	5.13811397551748	14.6033135437053	4.84964837651092	32.552526377719	20.1228421271618	6.53679382133881	47.3223871666597	7.50179867133125	15.4485143828363	15.521385967709	20.6903021796797	19.0521900505786	28.2496062243424	11.4203305933142	18.1722868233219	4.38066909502687	15.7348195958248	18.3525955749587	14.3171405046971	9.28061047637346	18.8923115326717	11.1782382245328
MLTR18C_MM	1.09702754118986	1.72329217632924	3.86558629270755	2.27976618717984	2.03176681727019	2.1387024861954	9.98495094241657	3.58743406075231	4.48231814833984	5.25006037569432	4.36045141586338	6.85089055836289	7.37924318481897	3.57705425575738	4.76872851651677	7.48871320681243	7.07088452554079	6.11775855381518	8.89375899464635	2.97659557729596	6.3916129790313	6.50933240286876	6.46731409440934	7.62996562642683	7.0003188672377	3.22349147487889	4.08860101368836	8.07098833875395	3.08103752737652	6.77434429514096	5.84940008552723	6.55316339654751	5.20224929074556	4.77541132028619	6.68094604067641	8.87377849637549	6.9739607975641	8.38146649396494
ORR1A1	60.4900084962696	46.5347412763722	43.4801273526919	56.4295154899745	42.939582282143	50.4190967405727	217.586531750384	138.550716106463	98.7084730222067	106.281187026322	77.0168004845385	100.860871456964	103.869745367466	97.6081477269681	102.205589642026	212.570448795073	115.7641078775	105.710984068803	84.872773499054	92.760281614031	103.640994807281	107.929422740845	190.989860156509	103.922108226962	181.13632894179	87.4503908072854	101.805737523586	143.737264328471	93.842484899528	88.8387164285704	112.192083982894	95.0572814527814	114.483061554618	175.284232160594	114.780757224762	109.293037796484	129.00384887998	69.7248116798799
ORR1A3	45.1169056570255	37.7439372782998	42.9130190372127	45.7929895199473	34.7919151378454	35.4352917990162	166.673883412247	69.1444344261842	75.577360614235	70.8476409145479	62.7223980811192	71.2476688995869	86.7822975995688	66.390244035426	77.586901224836	186.557365012271	68.0331845871919	84.340343917705	80.0760988898486	83.7752567787225	87.5524238977616	111.053530140162	138.077167688852	74.6048561985352	154.096982400184	59.4642136065184	77.141216096085	90.6824169100726	77.872314353842	65.0271993456614	96.6740889865553	90.199338200653	71.3541584671622	147.329411855598	77.7627942885907	97.983634845569	93.3099639724846	87.8462515545021
(CAAAA)n	66.1339029275495	67.3588758232502	52.4572531381747	62.981456255323	35.3565289780458	73.6526734164004	226.769684578594	124.477133986287	106.764936956581	74.5604131072946	104.822520241799	101.123016748531	128.646781385163	57.7970437730645	142.611649408669	211.164742887241	137.579990195369	125.965951728909	104.976327660588	156.130053464846	117.012351151297	136.131793468537	106.564182663247	138.18363297081	198.121098616354	128.344496832139	113.538700648312	96.9285370394829	125.541050867209	94.5627421050026	131.688499442948	65.2866362424347	114.59706541181	193.804838148533	124.736882237127	140.894284787992	107.295984957259	179.655203916225
