,ESCs,PGCLC_d6,IVD_D3,IVD_D5,IVD_D7,IVD_D9,IVD_D10,IVD_D11,PGC_E14.5,PGC_E16.5,PGC_E18.5,P1_oocyte_small,P3_oocyte_small,P4_oocyte_small,P6_oocyte_small,IVD_D13,IVD_D15,IVD_D17,IVD_D20,IVD_D23,2nd.fol_vivo,Incomp.GV_vivo,Comp.GV_vivo,MII_vivo,MII_vitro,2-cell,moduleColors
Rbck1,65.50236018,20.69667366,22.33183414,32.27898571,31.88627295,26.34112854,28.79908287,30.95239353,24.14106111,29.00164057,30.64513602,36.17578151,43.91864434,44.22388325,44.13728619,27.14549784,16.03106259,13.76872644,10.93899866,14.99140885,12.75328354,12.4483538,9.848269793,0.501500877,3.432618055,18.6487242,midnightblue
Trib3,47.38582197,9.105716724,13.58850936,10.05607526,3.641452253,4.511192876,3.166262094,2.705305473,3.139256202,0.147431283,0.588707465,2.866108321,2.156612429,2.774264516,2.185090448,1.568775693,0.652338623,1.525329821,1.918423695,2.429081511,2.218382655,2.227836993,0.876721695,0.027842746,0.103121446,64.63319039,turquoise
6820408C15Rik,0.083446353,0.035615235,0.392537873,1.437001467,2.808846419,3.876323883,6.341238355,12.67262994,1.075315046,2.681469178,6.620165732,12.96667444,10.74857403,11.72058285,13.27162589,55.03660717,43.47689297,27.95897156,16.84942279,12.02396439,20.31745776,6.359627814,2.859538687,0.112659229,0.698263411,1.780816418,white
Id1,2.686303653,13.90974138,64.06534489,52.44673827,24.75340219,71.17131273,50.49426975,56.6783582,99.67669896,545.4335425,399.579539,120.0043194,110.6382107,103.6330226,59.81101735,32.13379702,10.00287699,5.389404514,3.310888797,3.544729107,1.488876519,1.364743336,2.361591097,0.357487643,1.798817849,27.28646159,skyblue
Cox4i2,0.06455125,0.314872718,0.058725274,0.217950231,0.211816615,2.034197534,10.27675284,53.5848673,0.717192889,0.111049323,10.820275,73.44387847,166.7813134,143.4138833,117.0689793,218.4322647,98.34769232,52.99086445,24.82224431,10.15121832,23.10267096,8.479771178,3.108940266,0.010468917,2.000365685,9.213826596,magenta
Bcl2l1,15.58865054,14.14065671,15.98657872,28.03949477,29.82363081,22.90670757,20.65155458,20.1825235,30.42202294,22.3193755,20.42166665,16.53485614,17.29932418,17.55393321,17.66799055,19.12210458,36.78692463,46.98589469,51.46101419,68.13142214,67.41591619,77.80770597,85.66786555,22.10123926,31.24244926,31.91585978,blue
Tpx2,54.47735406,49.93056012,55.04825849,50.36930223,52.88393032,47.57985371,42.18113453,43.00337187,61.15252107,25.20289956,26.89468752,39.43299576,49.62475967,49.4582644,44.73564674,36.69939028,42.1428345,45.97304564,46.57176704,41.90800234,38.40931122,51.65270452,64.60986137,87.01486541,77.82674751,128.9402192,darkmagenta
Pdrg1,24.01602363,14.5475288,17.66385781,25.18844225,46.11738161,38.9720309,45.93559112,47.50180519,42.84153483,63.64995384,91.23934003,81.84028517,75.39318059,65.02814256,59.04660548,92.13911,86.57198353,95.77615795,91.68768338,101.3221954,69.84724795,69.97561612,70.60430791,2.330125837,6.919119863,155.6111371,darkorange
Asxl1,22.23994869,27.57606931,31.51305896,40.12631931,41.53541996,52.60348597,51.67385941,45.33415159,31.74116273,66.3478174,73.00381723,63.88890248,58.03792306,54.93274126,52.66545964,28.21727321,34.92339545,42.76745277,60.17638016,74.67116881,80.20175183,97.3437832,128.1144627,12.95232771,35.96802274,47.36072924,blue
Mapre1,22.96936337,26.64802253,30.03232095,25.90986454,23.66278872,29.87000898,30.65852916,28.84132824,23.23671697,25.25028183,20.89010414,24.47930164,30.50602043,30.97218372,33.22353352,17.42052207,19.61782738,21.95663552,27.80365712,30.08970163,29.37915136,33.34462149,39.83477144,56.1949066,72.07915762,29.96126433,yellow
E2f1,43.49986495,57.44752675,51.57987174,46.96996115,36.91365578,36.29144364,42.07695975,47.22595514,34.66279796,22.929288,32.08731812,43.57729991,49.54614955,50.44548337,48.59457577,95.56230085,106.0126124,97.42367169,89.53147006,93.39894126,85.9354415,74.72515936,91.03295176,129.9480369,145.9052763,148.7185953,green
Chmp4b,120.368309,114.2526651,117.8982138,109.9836633,101.7769663,131.9327842,127.8300506,123.4123776,94.96010198,111.3935287,143.8866914,119.6247934,92.59155812,87.67733375,76.97075733,93.91318429,56.97747537,38.83148756,29.18639556,24.25122996,24.97310906,18.86642158,11.80120647,11.97434812,16.93816755,85.32094753,brown
Raly,251.3698049,239.0250879,254.1462812,263.3164535,263.354687,236.3050887,243.1211572,210.267676,342.1329669,213.7387077,265.6413478,198.1071471,142.0821735,137.134639,128.433621,153.1687404,157.4004783,153.6970885,133.4483018,142.440475,130.4091378,135.7370023,132.6032971,200.3031643,175.2802305,204.4167031,lightyellow
Eif2s2,230.3992494,87.10171222,52.65762876,45.79796575,60.91789345,51.85268635,51.32324902,53.58964301,63.98161118,33.40776891,41.40499493,51.76580889,65.67731858,67.55082203,67.90881534,67.00862928,54.83604063,49.94584505,49.33600815,41.0018096,49.54923866,69.31631701,61.61809718,16.1181203,36.63949873,83.27846717,salmon
Dynlrb1,75.25055927,99.87683756,101.3508531,98.02082216,93.20599888,105.6903471,131.5002125,129.8216216,132.160577,70.51272121,140.3545447,178.8374905,241.2141392,241.3921083,265.5061746,211.2033847,176.8054165,151.0422744,113.9904968,103.0522879,101.8679193,94.69176412,87.50229848,2.920657623,13.35013156,39.02820216,magenta
Map1lc3a,52.79981361,63.75730084,46.20940117,35.36382521,27.22137421,80.58282334,97.31645236,81.63436169,22.51209923,64.7766855,110.4523824,114.526585,111.0181257,127.196381,164.6175544,172.8497008,164.8211453,140.5667848,107.7601798,116.2044596,95.98884716,66.23864374,55.38744574,0.86545359,19.19537547,189.7212194,magenta
Pigu,24.33920563,23.91879884,26.91867932,47.05530823,60.24691955,44.42991295,39.95411289,38.86152402,80.62202084,43.60472453,52.66131065,34.86333664,27.51693058,28.55454968,27.02045054,24.80007895,22.76125424,25.41569073,28.94584316,27.54488726,27.59068713,28.17766768,36.67780912,17.35779288,18.57489976,2.168443152,black
Trp53inp2,6.891333035,6.463351872,16.94619387,23.80378565,13.86181247,22.52261142,32.17866518,33.10051093,16.05702676,5.49159175,18.21465506,31.19600631,33.06629629,37.78473375,40.97774495,54.0909944,54.21737481,50.10862392,58.40646288,64.06920693,64.91930517,66.00424961,62.05328479,26.9376386,53.21869291,33.00049035,blue
Ncoa6,21.07919567,12.01321501,23.83744178,37.41607019,33.03905409,30.13452982,28.62041222,23.87184733,38.65163435,42.97900893,34.82111074,20.16202111,13.95723409,13.76140914,12.58387539,8.724879012,9.501419496,11.56509242,15.41941839,16.19379312,13.61819613,20.23237829,34.26782795,115.4526313,128.0072811,43.843127,yellow
Acss2,16.67398557,3.219477082,10.92380655,82.3950341,170.1781743,69.2830819,53.81115716,56.16242063,106.7123295,40.02030027,18.42667737,11.95665611,12.20657662,13.743611,11.39238094,12.53263264,6.749999832,4.232517252,4.082496099,3.375705624,2.7721485,1.045956692,0.450145506,0.082149545,0.307269684,5.239120113,black
Gss,50.9111945,43.09174398,25.65027809,9.10474192,7.668270778,13.26409819,10.82020852,12.74985163,3.614564665,2.985386754,5.491090508,10.63547795,12.94102405,14.01397966,14.16935496,8.007952643,5.517589939,3.884089177,2.93433771,3.205153394,2.492801792,2.79893698,2.054012569,0.007754358,0.288055766,12.8338388,pink
Trpc4ap,41.46882671,54.12875324,69.84928063,73.67834255,65.76512094,69.84864074,64.74275733,62.09081258,69.13029533,76.26590514,77.36848016,65.46825038,62.82787727,63.46103526,61.5613,55.71733481,60.07473956,75.86164107,83.55324382,84.73264493,79.56493032,83.29129087,104.3306755,81.81431832,77.31805226,56.46422302,blue
Edem2,24.96711765,22.18187983,49.30551176,59.45798071,59.29221527,51.05908567,52.6617547,54.92946191,65.58512857,69.84697107,76.1435568,60.55045355,46.17445647,47.611078,43.58570065,101.2003743,100.8303753,87.97249846,71.67063148,73.39614546,69.13031436,70.70162488,70.99919356,105.9486625,85.41744312,69.89139651,green
Eif6,123.0508709,109.3628939,74.11390823,74.41587561,87.57651675,86.4205121,96.07870268,102.5381985,81.70601197,74.25266796,153.5633587,198.2958586,218.5522869,212.960451,221.3308817,198.6994775,196.3167007,202.8247817,188.7474787,235.2154469,218.0610278,275.271871,256.3079612,4.124487291,13.53836371,380.633349,darkorange
Ergic3,95.70724232,27.75940537,30.57327053,55.86560119,106.2438691,121.8462093,144.6411661,175.4276134,78.24898785,198.9372711,279.1499502,334.865217,356.2628115,379.1302713,395.9785869,487.4779085,413.2228471,348.9265485,259.7287466,210.7288251,228.4904947,186.2383009,109.505612,1.140072292,42.78093595,29.84717239,magenta
Cpne1,33.53867814,10.21601973,27.26900846,40.68532674,29.02070468,29.16997541,23.09123124,26.29714151,39.50860126,12.57879016,13.29367009,10.41758901,13.04257514,15.43885105,16.4178918,8.130243204,6.094480369,5.829250625,5.622795849,5.116994222,7.058585287,7.57080361,21.31523539,65.9861585,35.67098151,53.18370457,yellow
Nfs1,26.9201774,16.20146393,21.02748725,36.82693934,38.12181758,33.25344191,27.92256675,35.16199192,33.69690819,59.18753643,43.02407748,35.48151448,32.2860361,31.38165105,28.78504832,44.77750886,37.48136116,34.26803913,30.06173844,27.17229645,30.52494141,29.90301691,20.77441715,30.00091645,34.00576736,30.61731646,skyblue
Romo1,54.09203786,25.23318075,36.0004238,46.11655408,64.14545853,85.38017105,84.6089226,74.84272494,45.22146871,94.64446602,88.17436323,72.6719335,47.13848919,46.87862578,47.11312354,77.72942937,66.8107845,63.68842807,55.12674557,53.02754065,48.45340689,55.97893293,57.71031057,58.27037791,73.18553175,87.2801503,grey
Rbm39,137.678493,153.8765119,173.5429314,173.4014561,153.634487,197.8954176,208.3248011,186.4787371,151.4253183,158.1048605,183.0435576,187.8986515,152.9658873,135.7773123,127.6217113,95.86428974,69.42557318,63.66269557,65.13858336,58.11934586,62.42019461,72.35544297,74.8715222,30.33377974,85.18720873,96.04985688,red
Phf20,19.19904134,23.23533806,27.7324665,41.00554877,36.89618346,34.18025561,32.35098399,32.98247789,35.08613651,30.28211582,39.14402773,27.30376456,29.19496034,30.19618693,30.5221016,18.10463952,20.85143607,22.23244783,34.62857666,39.21043061,42.03783357,55.12030376,56.77187098,11.4227121,11.98054384,26.32455293,blue
Scand1,62.98462496,41.5401879,45.40608591,36.05687603,20.81649201,48.28512558,65.58874512,66.13936486,13.17602034,22.07278059,85.30343036,84.90246744,71.32282973,73.56455403,76.55608489,104.6366142,88.45775954,83.72394178,67.50363477,79.02365485,64.86424539,19.03488535,56.99802113,48.53917862,44.97699481,109.5529229,magenta
Dlgap4,11.58369772,9.305056862,9.483214739,9.005095046,11.84384603,26.40573898,42.39267044,45.85537178,16.70984181,19.25441185,77.30728763,82.28844251,80.19022104,82.40508468,83.69027314,89.99616427,92.65973017,86.02294085,70.02886832,79.9393116,73.93043504,78.74869421,74.36196712,0.744548971,9.01150619,7.498766236,magenta
Myl9,0.030986631,9.215781687,8.658805145,7.554379508,1.512200169,84.92086106,90.77190466,63.55490618,4.807180094,25.98438116,13.34356886,2.893858198,1.0798267,1.129925848,0.871971758,0.186739698,0,0.040502028,0,0.010403314,0.131473879,0.02675007,0.039862666,0,0.803596519,0.314335366,darkgrey
Tgif2,14.15033431,78.16795163,47.75052676,23.81581311,13.03380586,16.57509475,15.98654471,12.06123447,14.73006957,10.84384591,11.18008265,16.52707399,14.6405201,13.81352234,13.89760401,6.173077855,7.161045133,9.774948088,12.11449242,10.72722412,18.26301726,18.68351452,25.62275147,7.958533899,8.389233128,11.77304379,lightcyan
1110008F13Rik,120.2350657,150.4975185,109.478357,80.53972675,77.88200017,91.25158292,101.9132547,94.37431597,108.4007511,63.94731822,96.45778862,94.36024066,90.78518825,99.15045084,101.2920951,107.5893619,108.1648349,116.2703447,110.6513767,111.2467151,115.3116135,106.5902797,115.2199896,12.943838,28.66580732,128.3878119,tan
Ndrg3,11.54574345,21.8603534,19.24422774,34.68432936,40.26626656,30.21997298,27.27735453,26.79508336,53.11986647,20.90707772,22.14600078,14.41472539,12.03161208,12.41595852,12.63586679,5.760779587,4.200259573,2.959330996,2.254260418,1.652822154,3.191686979,2.824528788,2.734841195,3.858289419,1.682321514,12.28821474,black
Dsn1,16.805147,33.49074096,30.68322117,47.39731994,50.95674902,37.84175951,37.1465228,42.36378612,51.92215617,66.52690331,66.97633723,59.55667224,61.76570534,61.45113046,59.92113192,68.17696118,75.37171879,75.57847313,82.96697529,83.02631878,101.8779088,114.2216451,118.4949287,204.8161152,143.2743062,109.9831958,green
Rpn2,156.1365376,127.6236059,131.2662952,155.4418475,121.38873,134.9116369,140.9255104,142.6063322,207.8721531,144.6343817,189.8921117,201.6628384,169.2021761,172.6522295,179.397928,169.7237781,139.7208689,119.4288927,90.54523847,73.76626146,78.63990918,62.72873249,41.07400827,0.802429515,6.834757286,23.74703026,greenyellow
Manbal,50.3209746,30.56629979,12.98477871,10.59057803,16.13042503,20.73141016,22.23669641,16.57398292,10.47558377,13.93177427,19.2043848,18.76941883,16.79149123,15.90511757,15.07737794,16.74397407,12.74360131,13.3998964,13.50162646,18.98651283,13.20510371,12.39755812,3.206303757,0.77096473,2.865248188,20.95738569,pink
Blcap,15.19079474,17.05720322,33.48809674,37.14104907,35.20329836,29.1286367,31.14336703,29.89393965,38.5687038,35.16558842,34.77555363,35.96157567,35.2078711,35.21611699,33.08978965,35.02600357,54.68060413,68.89376801,81.74998792,85.59876354,77.40376088,94.40516043,107.4822987,264.6197481,263.5793438,28.72092219,green
Ctnnbl1,25.80110825,20.25503336,25.58555388,28.78421183,32.33744087,25.39182689,23.50993869,29.99358734,32.82938424,23.7450912,26.13243034,31.87392409,32.80957679,31.66689087,31.67073193,49.02027728,53.89936102,59.86348982,60.40625608,67.74336269,53.74715183,67.88997024,87.65253224,8.631017092,11.3068931,71.30829266,darkorange
Tti1,20.84821188,23.11134994,25.45268896,55.20161539,78.25077035,45.10305227,36.45098456,38.82080349,75.93237203,70.99358215,39.2144983,26.8717146,23.0379199,23.57499379,21.53932663,35.14303951,27.71125181,25.31401003,27.71368224,33.51870913,27.91151987,36.15897059,30.86515732,6.015714761,5.828703157,11.05714775,black
Rprd1b,14.30858269,12.2939536,11.02371964,9.946921314,13.05208967,11.68147819,10.88991099,9.079576284,10.06288272,9.01163388,9.121892548,6.768129983,5.752378344,5.543977534,5.186484708,3.608080056,2.731928553,1.898262597,1.82506331,1.495683239,2.414760261,1.52484376,0.346758689,0.417602444,0.146601737,52.19068553,royalblue
Ralgapb,11.57641349,11.17623968,17.07115405,45.05200269,68.05504782,40.19644628,34.21000267,34.22633798,50.77611136,26.89439106,18.04294479,15.89881857,17.74424256,18.63184296,20.23537552,8.204638359,7.287331965,8.076200554,15.98950055,18.60806634,19.67452177,23.04915588,34.25986215,22.40595698,32.43284182,6.091095566,black
Actr5,10.60426904,11.45450334,6.219250955,4.815915189,4.84137322,7.142281413,6.147474682,8.357949267,3.699889111,7.341382121,10.25818148,14.40583822,11.45555922,11.49694115,10.77638495,8.758090443,9.207783962,10.43998,9.620821564,9.698241247,10.02488304,7.599545809,4.534245603,0.583167946,0.565980896,63.12878189,turquoise
Top1,53.17329298,41.17093431,35.55572734,42.70507528,50.10593425,58.00734487,60.16370824,53.36692678,52.47264249,31.8011903,28.8420714,28.85276971,27.51162262,24.02061344,23.58946407,31.63465806,38.02067123,41.7087176,58.45886807,49.35461872,58.81974209,88.2696829,101.7469923,223.5215816,267.0797032,212.0959443,orange
Plcg1,27.40320221,54.42251776,52.11836112,54.92496099,41.3777475,41.90606253,36.64433728,36.16507326,40.94942676,36.64516196,37.85501854,39.9577133,37.66672374,40.02111057,41.46652109,15.25973131,12.49306037,12.69884962,12.07223802,13.37311181,12.73656191,9.131304037,8.314122524,0.221919335,1.226746775,0.590329844,brown
Srsf6,129.7408492,237.0583549,217.859881,110.3615294,133.1429474,146.0299155,133.9918771,114.1492694,75.91155368,148.9285835,107.1655751,111.6175253,104.200367,83.60852771,89.26731375,56.53984687,34.52988516,25.83030233,16.64411058,14.42988601,19.96484364,9.96397265,5.406795411,7.0945047,9.169372649,59.6298053,brown
Mybl2,196.788189,121.6423624,80.26386961,30.51250125,18.53807933,24.79777904,27.2801006,35.01079258,17.76976433,10.43217147,29.75698642,54.25855277,63.9074312,60.89242432,71.92161831,100.0769161,114.364647,114.6432142,107.5809596,103.0592453,126.6499312,124.3192181,94.85157609,17.95176866,23.47639731,76.30268959,blue
Gtsf1l,59.43247533,44.13368159,19.00171376,6.721969714,3.125165315,2.147041556,2.334180771,1.750023956,0.5206725,0.056181301,0.100626165,0.572217346,0.553349099,0.580239788,0.393769086,1.322994098,0.690254254,0.458801321,0.278632857,0.659144747,0.643653382,0.688174758,0.776549369,0,0.067779679,5.361937289,pink
Oser1,2.795966031,6.309937773,4.099550466,5.919375656,4.060665575,5.42845965,7.139748852,6.00762791,4.276982439,6.842083244,8.049070961,9.905960177,12.71868763,11.87182939,9.660625528,17.6216308,27.97134418,33.36435697,35.50265968,35.01842162,34.00334094,44.20027758,56.5676218,0.311809283,3.752406218,58.53067946,darkorange
R3hdml,0.060311427,0.013873429,0,0,0,0.733582706,2.469128973,5.13313023,0.076679514,0.155666956,3.44889803,22.46782139,57.01082398,64.44143699,63.29310842,39.12999725,28.31129476,22.59679087,16.7860324,21.87694032,15.32654522,23.18260953,22.84963411,1.151027723,9.002927122,0.738778548,magenta
Serinc3,23.70222348,40.79498646,64.64390639,133.7940366,164.7766511,153.9723805,173.4581834,164.4340892,194.9613809,123.378076,124.8620921,158.4303166,193.6846767,188.4842797,168.5901559,71.61957739,52.02282284,40.70897214,37.6897842,33.40588918,46.77735894,36.82205656,21.3229279,17.49456601,22.6527802,122.8029372,red
Pkig,9.965737663,21.38145044,22.2322021,26.84797738,30.05551912,35.28052462,46.23250661,43.79280322,38.83860716,52.86987156,85.43181832,95.0119414,90.00003033,79.16408142,77.54051932,40.27394276,25.30835692,19.58828221,15.57160993,19.08346213,20.74182054,15.71881733,20.81369144,7.45408919,8.443737885,29.58882955,cyan
Ada,13.28593935,4.864977476,6.478419748,4.2220835,2.476203628,5.105876342,3.754171611,11.06267336,2.505019793,1.093309585,1.238025451,9.803925562,17.21795415,20.98534501,20.66953929,59.10483615,65.99776031,67.83873216,60.49198135,62.65714104,12.69774239,11.49519876,16.46774559,0.28926211,4.047639648,1.138415868,purple
Ywhab,111.7102121,100.821261,103.1193111,58.38876932,44.74345262,88.56959943,105.3859261,95.94448398,35.20949297,51.93722594,84.17201687,79.35000165,76.67845809,80.5434251,83.95158219,122.2550726,112.6105681,104.8981252,115.4625239,119.7855358,110.3168889,125.4496554,116.4953754,15.51895877,38.37636503,43.07911657,blue
Pabpc1l,0.168549836,0.208318255,0.28125763,0.520016588,0.348984409,0.574370787,0.716474492,0.597448998,0.073367709,0.073782687,0.152979207,0.139351389,0.155901332,0.175094212,0.229182039,89.97793212,193.4188519,217.3210021,209.1145568,234.9259245,219.1140195,251.4757204,183.3376326,3.446116604,23.83531094,5.609541683,blue
Tomm34,66.49814376,112.3679972,85.07799447,53.24676849,39.18646367,39.35178352,38.77841098,36.35460587,42.35015583,72.70172341,65.03330736,43.91586421,35.44462283,29.26357278,27.16037773,26.21072768,20.61635455,21.5630213,23.29150662,23.3947933,23.97724458,19.43052711,22.3760087,94.03749251,75.87528738,34.16512815,pink
Sdc4,38.51202203,126.4087915,142.0752938,54.71399179,39.10260001,123.9027596,141.4125361,105.8172549,11.23812027,15.43124815,9.23000471,6.587533288,3.805700821,3.569228361,4.208152902,0.510692166,0.301550766,0.417727874,0.558119488,0.57784368,0.657607132,0.424188532,0.570236547,0.495540337,3.435279039,0.658500695,darkgrey
Sys1,26.11637828,33.82667892,35.24077733,26.46432969,25.47352817,26.92091936,33.58240953,29.69648376,23.56879735,17.57603743,39.24209487,35.45050514,34.79537743,30.37521658,32.09652999,38.46380365,33.74854949,32.70361012,28.90045212,37.32088176,31.21798335,28.60485223,36.310091,1.600905263,6.471544045,90.8378983,turquoise
Pigt,42.32459149,38.78847786,49.16854993,47.15753866,44.19052671,38.8412431,32.15708019,26.65551403,42.10866138,50.07600837,50.29071967,18.9441832,25.90116224,32.97350709,23.51282334,14.6205086,12.10735912,10.41612311,8.018573901,8.097069562,19.12591404,17.36905755,11.06379866,7.71199108,5.148618298,9.451492884,brown
Wfdc2,220.06174,9.967256883,42.04189639,13.54181332,11.24039314,11.63370769,6.365822302,4.160844979,10.27710816,1.596074621,0.033747452,0,0,0,0,0.080975665,0,0.035220345,0,0.015106831,0.068160571,0.072454411,0,0,0.070491802,1.061086223,salmon
Wfdc3,0,0,0.068470742,0.617138829,1.337616844,0.778912511,1.126965734,1.071413602,0.650455793,3.353187871,3.602588547,1.515035421,1.509862758,1.350194237,1.756757918,13.07925771,19.59055404,25.22595462,32.53668204,48.8755837,44.06441363,77.33732583,67.6575816,69.04658177,70.28545828,16.6561246,darkolivegreen
